Age	Wellformat	Group	Treatment	Gate	Replicate	Name
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_29B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_29B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_30A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_30A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_30B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_30B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_31A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_31A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_31B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_31B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_32A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_32A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_32B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_32B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_33A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_33A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_33B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_33B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_34A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_34A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_34B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_34B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_35A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_35A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_35B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_35B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_36A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_36A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_36B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_36B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_37A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_37A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_37B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_37B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_38A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_38A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_38B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_38B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_39A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_39A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_39B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_39B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_40A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_40A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_40B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_40B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_41A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_41A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_41B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_41B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_42A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_42A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_42B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_42B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_43A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_43A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_43B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_43B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_44A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_44A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_44B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_44B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_45A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_45A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_45B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_45B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_46A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_46A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_46B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_46B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_47A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_47A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_47B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_47B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_48A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_48A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_48B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep2	GPDC_Angpt1_48B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_49A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_49A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_49B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_49B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_50A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_50A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_50B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_50B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_51A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_51A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_51B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_51B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_52A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_52A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_52B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_52B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_53A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_53A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_53B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_53B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_54A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_54A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_54B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_54B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_55A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_55A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_55B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_55B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_56A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_56A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_56B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_56B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_57A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_57A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_57B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_57B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_58A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_58A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_58B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_58B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_59A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_59A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_59B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_59B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_60A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_60A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_60B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_60B.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_61A.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_61A.B
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_61B.A
wk8	96-well	GPDC	Angpt1	Evi1-GFPpos	Rep3	GPDC_Angpt1_61B.B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_10A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_10B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_11A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_11B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_12A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_12B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_13A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_13B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_14A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_14B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_15A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_15B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_16A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_16B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_17A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_17B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_18A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_18B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_19A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_19B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_1A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_1B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_20A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_20B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_21A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_21B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_22A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_22B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_23A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_23B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_24A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_24B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_25A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_25B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_26A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_26B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_27A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_27B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_28A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_28B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_29A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_29B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_2A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_2B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_30A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_30B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_31A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_31B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_32A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_32B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_33A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_33B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_34A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_34B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_35A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_35B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_36A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_36B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_37A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_37B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_38A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_38B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_39A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_39B
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_3A
wk8	96-well	PPDC	Control	Prog	NA	Prog_PDC_Control_3B
